         #_time (fs)                   E                 |M|                 M%x                 M%y                 M%z
      0.00000000E+00      3.33333333E-04      5.77350269E-01      5.71805269E-01      5.82842518E-01      5.77350269E-01     -3.33333333E-01
      1.00000000E-04      3.33333333E-04      5.77350269E-01      5.66208024E-01      5.88281514E-01      5.77350269E-01     -3.33333333E-01
      2.00000000E-04      3.33333333E-04      5.77350269E-01      5.60559046E-01      5.93666760E-01      5.77350269E-01     -3.33333333E-01
      3.00000000E-04      3.33333333E-04      5.77350269E-01      5.54858851E-01      5.98997764E-01      5.77350269E-01     -3.33333333E-01
      4.00000000E-04      3.33333333E-04      5.77350269E-01      5.49107960E-01      6.04274040E-01      5.77350269E-01     -3.33333333E-01
      5.00000000E-04      3.33333333E-04      5.77350269E-01      5.43306898E-01      6.09495103E-01      5.77350269E-01     -3.33333333E-01
      6.00000000E-04      3.33333333E-04      5.77350269E-01      5.37456196E-01      6.14660479E-01      5.77350269E-01     -3.33333333E-01
      7.00000000E-04      3.33333333E-04      5.77350269E-01      5.31556387E-01      6.19769695E-01      5.77350269E-01     -3.33333333E-01
      8.00000000E-04      3.33333333E-04      5.77350269E-01      5.25608011E-01      6.24822283E-01      5.77350269E-01     -3.33333333E-01
      9.00000000E-04      3.33333333E-04      5.77350269E-01      5.19611611E-01      6.29817783E-01      5.77350269E-01     -3.33333333E-01
      1.00000000E-03      3.33333333E-04      5.77350269E-01      5.13567736E-01      6.34755738E-01      5.77350269E-01     -3.33333333E-01
      1.10000000E-03      3.33333333E-04      5.77350269E-01      5.07476937E-01      6.39635697E-01      5.77350269E-01     -3.33333333E-01
      1.20000000E-03      3.33333333E-04      5.77350269E-01      5.01339771E-01      6.44457214E-01      5.77350269E-01     -3.33333333E-01
      1.30000000E-03      3.33333333E-04      5.77350269E-01      4.95156799E-01      6.49219848E-01      5.77350269E-01     -3.33333333E-01
      1.40000000E-03      3.33333333E-04      5.77350269E-01      4.88928586E-01      6.53923164E-01      5.77350269E-01     -3.33333333E-01
      1.50000000E-03      3.33333333E-04      5.77350269E-01      4.82655700E-01      6.58566733E-01      5.77350269E-01     -3.33333333E-01
      1.60000000E-03      3.33333333E-04      5.77350269E-01      4.76338715E-01      6.63150130E-01      5.77350269E-01     -3.33333333E-01
      1.70000000E-03      3.33333333E-04      5.77350269E-01      4.69978208E-01      6.67672937E-01      5.77350269E-01     -3.33333333E-01
      1.80000000E-03      3.33333333E-04      5.77350269E-01      4.63574761E-01      6.72134739E-01      5.77350269E-01     -3.33333333E-01
      1.90000000E-03      3.33333333E-04      5.77350269E-01      4.57128957E-01      6.76535131E-01      5.77350269E-01     -3.33333333E-01
      2.00000000E-03      3.33333333E-04      5.77350269E-01      4.50641387E-01      6.80873709E-01      5.77350269E-01     -3.33333333E-01
      2.10000000E-03      3.33333333E-04      5.77350269E-01      4.44112642E-01      6.85150077E-01      5.77350269E-01     -3.33333333E-01
      2.20000000E-03      3.33333333E-04      5.77350269E-01      4.37543320E-01      6.89363844E-01      5.77350269E-01     -3.33333333E-01
      2.30000000E-03      3.33333333E-04      5.77350269E-01      4.30934021E-01      6.93514626E-01      5.77350269E-01     -3.33333333E-01
      2.40000000E-03      3.33333333E-04      5.77350269E-01      4.24285348E-01      6.97602043E-01      5.77350269E-01     -3.33333333E-01
      2.50000000E-03      3.33333333E-04      5.77350269E-01      4.17597909E-01      7.01625721E-01      5.77350269E-01     -3.33333333E-01
      2.60000000E-03      3.33333333E-04      5.77350269E-01      4.10872315E-01      7.05585294E-01      5.77350269E-01     -3.33333333E-01
      2.70000000E-03      3.33333333E-04      5.77350269E-01      4.04109181E-01      7.09480399E-01      5.77350269E-01     -3.33333333E-01
      2.80000000E-03      3.33333333E-04      5.77350269E-01      3.97309124E-01      7.13310680E-01      5.77350269E-01     -3.33333333E-01
      2.90000000E-03      3.33333333E-04      5.77350269E-01      3.90472766E-01      7.17075788E-01      5.77350269E-01     -3.33333333E-01
      3.00000000E-03      3.33333333E-04      5.77350269E-01      3.83600732E-01      7.20775378E-01      5.77350269E-01     -3.33333333E-01
      3.10000000E-03      3.33333333E-04      5.77350269E-01      3.76693648E-01      7.24409112E-01      5.77350269E-01     -3.33333333E-01
      3.20000000E-03      3.33333333E-04      5.77350269E-01      3.69752147E-01      7.27976659E-01      5.77350269E-01     -3.33333333E-01
      3.30000000E-03      3.33333333E-04      5.77350269E-01      3.62776863E-01      7.31477692E-01      5.77350269E-01     -3.33333333E-01
      3.40000000E-03      3.33333333E-04      5.77350269E-01      3.55768432E-01      7.34911892E-01      5.77350269E-01     -3.33333333E-01
      3.50000000E-03      3.33333333E-04      5.77350269E-01      3.48727496E-01      7.38278945E-01      5.77350269E-01     -3.33333333E-01
      3.60000000E-03      3.33333333E-04      5.77350269E-01      3.41654697E-01      7.41578542E-01      5.77350269E-01     -3.33333333E-01
      3.70000000E-03      3.33333333E-04      5.77350269E-01      3.34550682E-01      7.44810384E-01      5.77350269E-01     -3.33333333E-01
      3.80000000E-03      3.33333333E-04      5.77350269E-01      3.27416100E-01      7.47974173E-01      5.77350269E-01     -3.33333333E-01
      3.90000000E-03      3.33333333E-04      5.77350269E-01      3.20251603E-01      7.51069622E-01      5.77350269E-01     -3.33333333E-01
      4.00000000E-03      3.33333333E-04      5.77350269E-01      3.13057844E-01      7.54096448E-01      5.77350269E-01     -3.33333333E-01
      4.10000000E-03      3.33333333E-04      5.77350269E-01      3.05835483E-01      7.57054373E-01      5.77350269E-01     -3.33333333E-01
